Date,DateStamp,Open,High,Low,Close,Volume
2024-03-15 05:15:00,1710479700000,68034.47,68157.74,67815.99,67831.55,248.65996
2024-03-15 05:20:00,1710480000000,67831.54,67860.0,67671.8,67765.69,294.31699
2024-03-15 05:25:00,1710480300000,67765.69,67909.83,67743.99,67759.99,196.03593
2024-03-15 05:30:00,1710480600000,67759.99,68061.4,67710.3,67855.98,363.33498
2024-03-15 05:35:00,1710480900000,67855.99,67867.5,67500.0,67540.0,404.49121
2024-03-15 05:40:00,1710481200000,67540.0,67655.07,67200.0,67339.99,441.09034
2024-03-15 05:45:00,1710481500000,67340.0,67456.99,67126.81,67344.81,405.96766
2024-03-15 05:50:00,1710481800000,67344.81,67650.08,67275.87,67552.4,347.02545
2024-03-15 05:55:00,1710482100000,67552.41,67661.72,67401.1,67441.1,242.67269
2024-03-15 06:00:00,1710482400000,67441.09,67741.1,67426.29,67604.28,272.35679
2024-03-15 06:05:00,1710482700000,67604.29,67809.25,67544.01,67772.0,253.34228
2024-03-15 06:10:00,1710483000000,67772.0,67879.71,67625.85,67758.81,284.89878
2024-03-15 06:15:00,1710483300000,67758.81,67900.0,67670.0,67821.09,301.96968
2024-03-15 06:20:00,1710483600000,67821.09,68029.91,67804.01,67992.4,275.81098
2024-03-15 06:25:00,1710483900000,67992.4,68500.0,67974.8,68372.01,437.86789
2024-03-15 06:30:00,1710484200000,68372.02,68595.94,68212.01,68564.02,480.60043
2024-03-15 06:35:00,1710484500000,68564.02,68666.11,68351.88,68457.63,341.48482
2024-03-15 06:40:00,1710484800000,68457.64,68608.21,68419.57,68608.21,260.85886
2024-03-15 06:45:00,1710485100000,68608.2,68680.0,68329.05,68393.7,271.68645
2024-03-15 06:50:00,1710485400000,68393.71,68498.11,68341.83,68445.1,214.42719
2024-03-15 06:55:00,1710485700000,68445.09,68670.0,68405.0,68670.0,230.73034
2024-03-15 07:00:00,1710486000000,68669.99,68750.0,68431.05,68431.06,309.68177
2024-03-15 07:05:00,1710486300000,68431.06,68486.8,68283.35,68386.94,233.98508
2024-03-15 07:10:00,1710486600000,68386.93,68461.2,68330.04,68404.98,177.73522
2024-03-15 07:15:00,1710486900000,68404.99,68517.2,68130.25,68191.35,253.11474
2024-03-15 07:20:00,1710487200000,68191.34,68370.0,68181.1,68284.58,173.11551
2024-03-15 07:25:00,1710487500000,68284.58,68340.0,68230.8,68262.12,152.07775
2024-03-15 07:30:00,1710487800000,68262.13,68445.36,68208.0,68426.12,223.26208
2024-03-15 07:35:00,1710488100000,68426.13,68694.23,68416.0,68617.67,283.2709
2024-03-15 07:40:00,1710488400000,68617.66,68708.0,68533.27,68707.99,184.51889
2024-03-15 07:45:00,1710488700000,68708.0,68861.1,68645.82,68676.01,288.93073
2024-03-15 07:50:00,1710489000000,68676.01,68799.77,68518.01,68580.0,305.73829
2024-03-15 07:55:00,1710489300000,68579.99,68610.0,68448.28,68448.29,292.44892
2024-03-15 08:00:00,1710489600000,68448.28,68581.88,68408.06,68521.11,247.58295
2024-03-15 08:05:00,1710489900000,68521.11,68600.0,68379.32,68401.0,179.19214
2024-03-15 08:10:00,1710490200000,68400.99,68571.42,68303.18,68365.21,250.13057
2024-03-15 08:15:00,1710490500000,68365.2,68365.21,68000.0,68252.01,387.06655
2024-03-15 08:20:00,1710490800000,68252.0,68252.01,67761.1,67898.85,409.64762
2024-03-15 08:25:00,1710491100000,67898.85,68028.0,67641.1,67679.98,490.55842
2024-03-15 08:30:00,1710491400000,67679.99,67997.62,67610.57,67957.21,389.5852
2024-03-15 08:35:00,1710491700000,67957.2,68000.0,67700.0,67841.1,382.83462
2024-03-15 08:40:00,1710492000000,67841.09,67914.0,67461.1,67541.07,407.24701
2024-03-15 08:45:00,1710492300000,67541.07,67570.0,67080.0,67284.01,639.68171
2024-03-15 08:50:00,1710492600000,67284.01,67420.9,67036.0,67338.71,656.20086
2024-03-15 08:55:00,1710492900000,67338.71,67502.55,67024.0,67066.26,552.01121
2024-03-15 09:00:00,1710493200000,67066.25,67340.0,67000.0,67149.5,627.40175
2024-03-15 09:05:00,1710493500000,67149.51,67149.51,66050.0,66168.0,1489.61127
2024-03-15 09:10:00,1710493800000,66168.0,66568.65,65600.0,66147.96,1683.94671
2024-03-15 09:15:00,1710494100000,66136.0,66930.36,66000.84,66917.11,1032.5486
2024-03-15 09:20:00,1710494400000,66917.11,67028.76,66729.33,67015.99,583.24621
2024-03-15 09:25:00,1710494700000,67016.0,67359.7,66842.79,67014.39,637.66843
2024-03-15 09:30:00,1710495000000,67014.38,67156.0,66540.38,67031.99,566.40565
2024-03-15 09:35:00,1710495300000,67040.0,67740.0,66992.2,67708.0,875.78058
2024-03-15 09:40:00,1710495600000,67708.0,67800.0,67551.72,67551.73,865.66271
2024-03-15 09:45:00,1710495900000,67551.73,67800.0,67466.99,67686.06,509.3993
2024-03-15 09:50:00,1710496200000,67686.07,67992.2,67686.06,67989.2,406.52625
2024-03-15 09:55:00,1710496500000,67989.19,68103.44,67652.0,67799.31,515.37323
2024-03-15 10:00:00,1710496800000,67799.31,68100.0,67792.0,67807.05,388.92044
2024-03-15 10:05:00,1710497100000,67807.06,67861.09,67574.0,67587.99,339.58489
2024-03-15 10:10:00,1710497400000,67588.0,67615.99,67318.91,67456.0,388.79246
2024-03-15 10:15:00,1710497700000,67456.0,67773.2,67417.62,67773.19,220.93988
2024-03-15 10:20:00,1710498000000,67773.19,67963.58,67758.61,67846.91,311.56726
2024-03-15 10:25:00,1710498300000,67846.92,67876.34,67720.0,67721.31,279.72759
2024-03-15 10:30:00,1710498600000,67721.32,67897.3,67593.38,67646.25,225.31562
2024-03-15 10:35:00,1710498900000,67646.36,67693.89,67406.53,67451.98,528.88601
2024-03-15 10:40:00,1710499200000,67451.99,67620.0,67346.64,67572.27,405.17755
2024-03-15 10:45:00,1710499500000,67572.26,67744.49,67470.65,67602.85,220.36749
2024-03-15 10:50:00,1710499800000,67602.86,67608.01,67491.26,67491.9,154.89541
2024-03-15 10:55:00,1710500100000,67491.9,67516.0,67230.55,67250.78,214.91672
2024-03-15 11:00:00,1710500400000,67250.79,67550.0,67250.78,67352.76,268.27523
2024-03-15 11:05:00,1710500700000,67352.77,67361.08,66877.04,66887.27,498.37841
2024-03-15 11:10:00,1710501000000,66887.28,67248.01,66740.01,67248.0,497.33145
2024-03-15 11:15:00,1710501300000,67247.99,67392.0,67002.98,67087.99,358.61983
2024-03-15 11:20:00,1710501600000,67087.99,67190.59,66810.0,66884.0,361.11544
2024-03-15 11:25:00,1710501900000,66883.99,67048.0,66810.31,66850.0,354.85605
2024-03-15 11:30:00,1710502200000,66850.01,67400.0,66836.0,67393.34,438.31466
2024-03-15 11:35:00,1710502500000,67393.33,67593.66,67280.42,67537.79,430.50077
2024-03-15 11:40:00,1710502800000,67537.8,67604.16,67413.8,67475.78,233.39035
2024-03-15 11:45:00,1710503100000,67475.77,67726.88,67441.1,67679.98,334.46889
2024-03-15 11:50:00,1710503400000,67679.98,67796.0,67624.43,67701.11,210.51586
2024-03-15 11:55:00,1710503700000,67701.11,67888.09,67650.0,67757.76,271.44415
2024-03-15 12:00:00,1710504000000,67757.75,67896.55,67620.69,67733.28,279.72528
2024-03-15 12:05:00,1710504300000,67733.28,67737.09,67500.01,67652.89,289.45576
2024-03-15 12:10:00,1710504600000,67652.9,67758.15,67475.0,67587.24,213.45636
2024-03-15 12:15:00,1710504900000,67587.24,67635.6,67502.11,67524.0,167.65643
2024-03-15 12:20:00,1710505200000,67524.0,67835.86,67520.0,67812.16,170.1286
2024-03-15 12:25:00,1710505500000,67812.16,67961.1,67770.01,67804.0,235.97396
2024-03-15 12:30:00,1710505800000,67804.0,67987.0,67762.67,67984.07,202.94551
2024-03-15 12:35:00,1710506100000,67984.07,68059.99,67797.35,67840.0,243.94128
2024-03-15 12:40:00,1710506400000,67840.01,67840.01,67593.91,67632.0,220.60615
2024-03-15 12:45:00,1710506700000,67631.99,67758.62,67570.97,67738.85,189.71089
2024-03-15 12:50:00,1710507000000,67738.85,67896.55,67683.33,67810.61,149.07767
2024-03-15 12:55:00,1710507300000,67810.62,67928.4,67810.61,67915.01,147.97289
2024-03-15 13:00:00,1710507600000,67915.0,68212.72,67860.0,68211.6,352.90006
2024-03-15 13:05:00,1710507900000,68211.59,68360.0,67851.99,68007.99,510.57146
2024-03-15 13:10:00,1710508200000,68008.0,68051.23,67806.0,67949.68,243.46798
2024-03-15 13:15:00,1710508500000,67949.69,67949.69,67760.42,67861.1,233.01526
2024-03-15 13:20:00,1710508800000,67861.1,67861.1,67630.01,67749.99,185.15593
2024-03-15 13:25:00,1710509100000,67749.99,67846.9,67749.99,67801.33,112.14766
2024-03-15 13:30:00,1710509400000,67801.33,67801.34,67424.79,67781.1,338.00731
2024-03-15 13:35:00,1710509700000,67781.09,68267.71,67781.09,68229.4,406.29266
2024-03-15 13:40:00,1710510000000,68229.4,68285.2,68021.95,68052.01,317.80299
2024-03-15 13:45:00,1710510300000,68052.01,68448.0,67973.22,68368.02,370.76255
2024-03-15 13:50:00,1710510600000,68368.03,68587.9,68360.12,68524.75,367.74638
2024-03-15 13:55:00,1710510900000,68524.75,68667.61,68286.97,68474.26,404.36313
2024-03-15 14:00:00,1710511200000,68474.26,68594.27,68181.1,68269.99,391.99977
2024-03-15 14:05:00,1710511500000,68270.0,68273.62,67872.0,67964.75,459.75264
2024-03-15 14:10:00,1710511800000,67964.75,68172.24,67904.0,67967.99,260.52561
2024-03-15 14:15:00,1710512100000,67968.0,68100.0,67901.1,67990.01,267.89241
2024-03-15 14:20:00,1710512400000,67990.01,68321.1,67976.71,68278.32,195.39124
2024-03-15 14:25:00,1710512700000,68278.33,68379.31,68034.5,68072.77,253.07467
2024-03-15 14:30:00,1710513000000,68072.77,68197.19,67868.01,67994.85,312.48709
2024-03-15 14:35:00,1710513300000,67994.85,68180.0,67972.0,68102.7,163.54963
2024-03-15 14:40:00,1710513600000,68102.71,68201.38,68008.0,68104.4,167.32075
2024-03-15 14:45:00,1710513900000,68104.4,68322.84,68035.62,68305.2,195.3816
2024-03-15 14:50:00,1710514200000,68305.2,68436.0,68264.8,68361.09,223.56884
2024-03-15 14:55:00,1710514500000,68361.1,68630.9,68316.0,68622.81,409.92689
2024-03-15 15:00:00,1710514800000,68622.81,68746.69,68424.11,68586.47,410.35777
2024-03-15 15:05:00,1710515100000,68586.48,68614.8,68310.46,68388.63,278.76039
2024-03-15 15:10:00,1710515400000,68388.63,68627.3,68388.0,68594.66,269.60142
2024-03-15 15:15:00,1710515700000,68594.66,68620.0,68296.0,68349.99,242.54686
2024-03-15 15:20:00,1710516000000,68349.99,68459.6,68300.0,68309.19,212.17227
2024-03-15 15:25:00,1710516300000,68309.18,68540.0,68283.45,68426.58,257.22374
2024-03-15 15:30:00,1710516600000,68426.57,68430.01,68210.01,68211.76,274.09987
2024-03-15 15:35:00,1710516900000,68211.75,68363.6,68194.0,68236.46,282.91673
2024-03-15 15:40:00,1710517200000,68236.46,68400.0,68200.0,68399.99,176.99675
2024-03-15 15:45:00,1710517500000,68399.98,68418.94,68121.1,68199.99,162.80388
2024-03-15 15:50:00,1710517800000,68199.99,68277.37,68176.17,68219.99,114.75957
2024-03-15 15:55:00,1710518100000,68220.0,68225.4,68121.22,68157.07,145.72905
2024-03-15 16:00:00,1710518400000,68157.07,68272.79,67989.18,67989.18,228.92164
2024-03-15 16:05:00,1710518700000,67989.19,67989.19,67520.01,67579.99,529.60746
2024-03-15 16:10:00,1710519000000,67579.99,67819.64,67524.68,67667.99,341.34066
2024-03-15 16:15:00,1710519300000,67667.98,67989.18,67630.87,67661.1,320.63487
2024-03-15 16:20:00,1710519600000,67661.11,67916.0,67613.88,67752.64,316.70013
2024-03-15 16:25:00,1710519900000,67752.65,68089.41,67736.03,68001.11,219.05458
2024-03-15 16:30:00,1710520200000,68001.1,68040.0,67827.59,67945.89,256.49693
2024-03-15 16:35:00,1710520500000,67945.89,68227.09,67896.56,68144.09,366.72243
2024-03-15 16:40:00,1710520800000,68144.09,68400.0,68099.41,68361.56,416.40107
2024-03-15 16:45:00,1710521100000,68361.57,68424.46,68155.57,68181.09,581.95613
2024-03-15 16:50:00,1710521400000,68181.1,68206.79,67969.53,68061.58,182.77771
2024-03-15 16:55:00,1710521700000,68061.57,68080.0,67881.1,67893.77,494.05437
2024-03-15 17:00:00,1710522000000,67893.78,68004.55,67670.0,67692.08,338.96455
2024-03-15 17:05:00,1710522300000,67692.07,67864.31,67625.0,67839.83,296.20777
2024-03-15 17:10:00,1710522600000,67839.82,68001.1,67752.56,68001.09,201.78547
2024-03-15 17:15:00,1710522900000,68001.1,68027.59,67841.1,67957.62,197.45767
2024-03-15 17:20:00,1710523200000,67957.62,68126.8,67918.74,68126.8,209.87906
2024-03-15 17:25:00,1710523500000,68126.8,68228.61,68081.1,68195.7,112.92582
2024-03-15 17:30:00,1710523800000,68195.7,68334.0,68144.0,68154.09,175.04885
2024-03-15 17:35:00,1710524100000,68154.09,68241.1,68072.51,68155.55,139.44486
2024-03-15 17:40:00,1710524400000,68155.55,68241.37,68093.02,68155.65,134.72495
2024-03-15 17:45:00,1710524700000,68155.64,68316.41,68053.89,68088.36,170.29519
2024-03-15 17:50:00,1710525000000,68088.35,68309.74,68044.03,68176.0,189.18755
2024-03-15 17:55:00,1710525300000,68175.99,68276.26,68141.11,68221.1,111.13885
2024-03-15 18:00:00,1710525600000,68221.09,68441.75,68214.8,68354.8,223.46502
2024-03-15 18:05:00,1710525900000,68354.8,68466.23,68317.91,68367.69,192.03116
2024-03-15 18:10:00,1710526200000,68367.68,68462.79,68328.0,68380.35,164.43054
2024-03-15 18:15:00,1710526500000,68380.35,68450.0,68342.8,68450.0,125.36886
2024-03-15 18:20:00,1710526800000,68450.0,68458.05,68344.25,68364.01,131.1107
2024-03-15 18:25:00,1710527100000,68364.02,68418.41,68341.1,68371.59,89.64647
2024-03-15 18:30:00,1710527400000,68371.59,68689.0,68371.58,68579.23,243.62492
2024-03-15 18:35:00,1710527700000,68579.24,68653.75,68517.25,68651.23,166.12663
2024-03-15 18:40:00,1710528000000,68651.6,69301.1,68620.0,69259.97,676.30794
2024-03-15 18:45:00,1710528300000,69259.97,69758.09,69193.74,69612.16,1016.85254
2024-03-15 18:50:00,1710528600000,69612.16,70369.89,69521.1,70324.22,1207.13701
2024-03-15 18:55:00,1710528900000,70324.23,70498.99,70033.73,70234.0,768.0156
2024-03-15 19:00:00,1710529200000,70234.0,70577.66,70180.0,70337.85,580.06224
2024-03-15 19:05:00,1710529500000,70337.85,70523.41,70081.1,70481.1,417.16907
2024-03-15 19:10:00,1710529800000,70481.1,70650.0,70220.43,70277.17,503.6631
2024-03-15 19:15:00,1710530100000,70277.16,70435.59,70028.01,70043.99,359.80714
2024-03-15 19:20:00,1710530400000,70044.0,70080.0,69621.38,69841.1,557.28909
2024-03-15 19:25:00,1710530700000,69841.09,70061.1,69721.11,70019.99,381.02184
2024-03-15 19:30:00,1710531000000,70019.99,70078.0,69755.0,69842.15,303.51408
2024-03-15 19:35:00,1710531300000,69842.16,69956.19,69515.35,69515.35,235.70786
2024-03-15 19:40:00,1710531600000,69515.35,69649.57,69411.4,69601.11,334.82218
2024-03-15 19:45:00,1710531900000,69601.11,69601.11,69000.0,69000.01,612.49815
2024-03-15 19:50:00,1710532200000,69000.01,69034.77,68577.11,68727.99,849.39854
2024-03-15 19:55:00,1710532500000,68727.99,68976.8,68551.05,68964.0,649.55028
2024-03-15 20:00:00,1710532800000,68964.0,68966.5,68525.99,68607.35,421.95437
2024-03-15 20:05:00,1710533100000,68607.36,68710.0,67600.0,67767.63,752.46933
2024-03-15 20:10:00,1710533400000,67792.24,68080.0,67669.17,67915.92,475.6453
2024-03-15 20:15:00,1710533700000,67915.91,68261.09,67858.01,68220.0,305.91167
2024-03-15 20:20:00,1710534000000,68220.01,68511.63,68134.9,68502.03,335.75722
2024-03-15 20:25:00,1710534300000,68502.03,68502.03,68200.0,68394.34,273.46697
2024-03-15 20:30:00,1710534600000,68394.34,68407.01,68010.0,68270.0,298.27045
2024-03-15 20:35:00,1710534900000,68270.01,68380.0,68004.01,68110.0,224.21133
2024-03-15 20:40:00,1710535200000,68110.0,68140.0,67641.1,67668.01,378.20912
2024-03-15 20:45:00,1710535500000,67668.0,67947.49,67413.8,67620.0,608.31762
2024-03-15 20:50:00,1710535800000,67619.99,68000.0,67617.87,67915.34,471.39195
2024-03-15 20:55:00,1710536100000,67915.33,68000.0,67782.76,67871.99,220.01408
2024-03-15 21:00:00,1710536400000,67871.98,68232.07,67832.46,68221.57,249.49011
2024-03-15 21:05:00,1710536700000,68221.57,68269.06,68100.0,68208.44,228.4141
2024-03-15 21:10:00,1710537000000,68208.44,68208.45,68060.0,68175.86,188.93271
2024-03-15 21:15:00,1710537300000,68175.86,68305.02,68101.1,68274.14,117.55505
2024-03-15 21:20:00,1710537600000,68274.14,68308.0,68152.0,68257.64,107.15601
2024-03-15 21:25:00,1710537900000,68257.64,68275.49,67978.48,67990.17,251.73492
2024-03-15 21:30:00,1710538200000,67990.17,68143.65,67900.0,68143.64,115.27088
2024-03-15 21:35:00,1710538500000,68143.65,68255.18,68124.02,68177.06,85.75933
2024-03-15 21:40:00,1710538800000,68177.06,68191.33,68034.49,68129.67,179.86234
2024-03-15 21:45:00,1710539100000,68129.66,68129.67,68040.0,68040.0,54.84379
2024-03-15 21:50:00,1710539400000,68040.01,68219.58,67923.28,68181.11,118.55016
2024-03-15 21:55:00,1710539700000,68181.1,68309.04,68181.1,68309.04,108.50812
2024-03-15 22:00:00,1710540000000,68309.03,68350.0,68242.17,68261.1,161.03504
2024-03-15 22:05:00,1710540300000,68261.1,68330.0,68204.01,68329.92,134.48552
2024-03-15 22:10:00,1710540600000,68329.91,68398.5,68282.63,68386.87,120.47428
2024-03-15 22:15:00,1710540900000,68386.87,68415.0,68330.0,68392.01,101.37396
2024-03-15 22:20:00,1710541200000,68392.0,68527.42,68392.0,68421.98,158.34218
2024-03-15 22:25:00,1710541500000,68421.98,68480.0,68362.2,68387.92,75.60337
2024-03-15 22:30:00,1710541800000,68387.91,68387.92,68310.35,68340.0,123.50576
2024-03-15 22:35:00,1710542100000,68340.01,68746.31,68326.01,68721.65,298.75322
2024-03-15 22:40:00,1710542400000,68721.65,68943.99,68700.0,68921.72,258.22932
2024-03-15 22:45:00,1710542700000,68921.72,68956.0,68754.18,68944.0,200.58095
2024-03-15 22:50:00,1710543000000,68943.99,68952.07,68830.96,68918.96,184.81043
2024-03-15 22:55:00,1710543300000,68918.96,69192.37,68918.96,69104.3,272.51948
2024-03-15 23:00:00,1710543600000,69104.3,69104.3,68801.1,68804.99,272.52904
2024-03-15 23:05:00,1710543900000,68804.99,68922.22,68802.06,68916.5,130.9259
2024-03-15 23:10:00,1710544200000,68916.5,69028.0,68864.57,68966.11,166.77354
2024-03-15 23:15:00,1710544500000,68966.11,68980.0,68870.35,68907.13,145.01718
2024-03-15 23:20:00,1710544800000,68907.14,69119.99,68893.46,69119.99,150.06213
2024-03-15 23:25:00,1710545100000,69119.99,69429.06,69072.45,69413.12,310.78895
2024-03-15 23:30:00,1710545400000,69413.12,69570.98,69340.0,69552.01,263.99761
2024-03-15 23:35:00,1710545700000,69552.02,69750.0,69444.48,69661.09,300.506
2024-03-15 23:40:00,1710546000000,69661.09,69724.12,69567.35,69694.41,224.16442
2024-03-15 23:45:00,1710546300000,69694.4,69694.41,69442.46,69648.84,164.92931
2024-03-15 23:50:00,1710546600000,69648.83,69694.48,69469.61,69512.01,143.34727
2024-03-15 23:55:00,1710546900000,69512.0,69568.0,69347.27,69499.85,223.73964
2024-03-16 00:00:00,1710547200000,69499.84,69570.0,69422.68,69570.0,164.58033
2024-03-16 00:05:00,1710547500000,69570.0,69900.0,69569.99,69884.65,350.3509
2024-03-16 00:10:00,1710547800000,69884.64,69955.84,69726.12,69772.0,216.3859
2024-03-16 00:15:00,1710548100000,69772.0,70034.45,69752.0,69927.55,244.97016
2024-03-16 00:20:00,1710548400000,69927.56,70043.0,69863.0,69863.01,197.94665
2024-03-16 00:25:00,1710548700000,69863.0,69984.76,69786.17,69912.85,139.83034
2024-03-16 00:30:00,1710549000000,69912.86,69969.0,69833.45,69833.46,143.1584
2024-03-16 00:35:00,1710549300000,69833.46,69926.71,69731.03,69836.92,162.88886
2024-03-16 00:40:00,1710549600000,69836.91,69836.92,69693.69,69735.0,160.40828
2024-03-16 00:45:00,1710549900000,69735.0,69907.99,69701.19,69858.36,157.41249
2024-03-16 00:50:00,1710550200000,69858.35,69894.01,69735.93,69742.55,146.9451
2024-03-16 00:55:00,1710550500000,69742.55,69746.62,69497.88,69639.99,249.32052
2024-03-16 01:00:00,1710550800000,69640.0,69795.52,69572.0,69751.89,159.31921
2024-03-16 01:05:00,1710551100000,69751.9,69880.0,69734.78,69846.55,158.00943
2024-03-16 01:10:00,1710551400000,69846.55,69872.5,69590.5,69637.47,175.18072
2024-03-16 01:15:00,1710551700000,69637.47,69850.0,69596.74,69639.77,154.16246
2024-03-16 01:20:00,1710552000000,69639.77,69709.99,69406.3,69534.8,218.63152
2024-03-16 01:25:00,1710552300000,69534.8,69600.0,69352.01,69365.36,156.7086
2024-03-16 01:30:00,1710552600000,69365.35,69454.38,69215.66,69241.1,188.12648
2024-03-16 01:35:00,1710552900000,69241.09,69319.74,69056.0,69232.17,191.77747
2024-03-16 01:40:00,1710553200000,69232.18,69377.44,69215.29,69377.44,154.53561
2024-03-16 01:45:00,1710553500000,69377.43,69448.52,69196.0,69263.11,159.44943
2024-03-16 01:50:00,1710553800000,69263.1,69290.0,69194.69,69212.4,157.27448
2024-03-16 01:55:00,1710554100000,69212.4,69286.2,69141.1,69286.2,122.54977
2024-03-16 02:00:00,1710554400000,69286.19,69306.6,69165.49,69283.15,160.02099
2024-03-16 02:05:00,1710554700000,69283.15,69320.0,69180.0,69230.0,122.47888
2024-03-16 02:10:00,1710555000000,69230.0,69234.98,69100.0,69100.01,88.93691
2024-03-16 02:15:00,1710555300000,69100.0,69270.96,69100.0,69270.96,117.57259
