Date,DateStamp,Open,High,Low,Close,Volume
2024-06-05 12:30:00,1717590600000,70774.03,71021.28,70657.24,71021.27,296.04019
2024-06-05 12:45:00,1717591500000,71021.28,71120.0,70897.06,70940.01,562.80181
2024-06-05 13:00:00,1717592400000,70940.01,71112.98,70886.65,71016.51,524.65118
2024-06-05 13:15:00,1717593300000,71016.51,71169.99,71003.13,71115.6,234.69377
2024-06-05 13:30:00,1717594200000,71115.59,71115.6,70692.29,70823.8,488.37576
2024-06-05 13:45:00,1717595100000,70823.79,70826.99,70588.0,70730.7,437.77409
2024-06-05 14:00:00,1717596000000,70730.7,70751.27,70405.97,70443.41,544.561
2024-06-05 14:15:00,1717596900000,70443.41,70769.24,70383.66,70739.99,407.7352
2024-06-05 14:30:00,1717597800000,70739.99,71010.0,70700.8,70912.12,488.35058
2024-06-05 14:45:00,1717598700000,70912.11,71080.0,70830.15,70867.99,412.76895
2024-06-05 15:00:00,1717599600000,70867.99,70996.19,70775.0,70895.59,287.92634
2024-06-05 15:15:00,1717600500000,70895.59,71574.09,70895.59,71543.57,1274.91376
2024-06-05 15:30:00,1717601400000,71543.57,71731.35,71411.57,71548.0,663.91229
2024-06-05 15:45:00,1717602300000,71547.99,71666.0,71360.72,71580.0,541.1064
2024-06-05 16:00:00,1717603200000,71580.01,71758.0,71414.78,71645.19,456.64578
2024-06-05 16:15:00,1717604100000,71645.18,71701.48,71540.01,71646.29,274.5195
2024-06-05 16:30:00,1717605000000,71646.29,71697.95,71458.22,71516.74,304.32748
2024-06-05 16:45:00,1717605900000,71516.74,71536.0,71268.0,71312.77,484.8409
2024-06-05 17:00:00,1717606800000,71312.78,71555.08,71231.48,71539.99,519.497
2024-06-05 17:15:00,1717607700000,71539.99,71586.81,71372.97,71433.22,250.83522
2024-06-05 17:30:00,1717608600000,71433.22,71568.0,71404.73,71493.33,297.01899
2024-06-05 17:45:00,1717609500000,71493.33,71704.0,71460.0,71628.98,300.55068
2024-06-05 18:00:00,1717610400000,71628.98,71748.22,71306.9,71322.86,396.26849
2024-06-05 18:15:00,1717611300000,71322.87,71389.4,70991.47,71124.93,772.16992
2024-06-05 18:30:00,1717612200000,71124.93,71211.99,71004.0,71060.02,310.42003
2024-06-05 18:45:00,1717613100000,71060.01,71143.82,70895.15,71096.81,299.68052
2024-06-05 19:00:00,1717614000000,71096.8,71181.03,70871.2,70929.64,286.04244
2024-06-05 19:15:00,1717614900000,70929.63,71018.79,70885.2,70943.56,170.21761
2024-06-05 19:30:00,1717615800000,70943.55,71159.99,70907.5,71159.98,160.29314
2024-06-05 19:45:00,1717616700000,71159.99,71398.73,71159.98,71279.95,321.43217
2024-06-05 20:00:00,1717617600000,71279.95,71357.68,71160.0,71231.49,205.36735
2024-06-05 20:15:00,1717618500000,71231.49,71344.16,71190.28,71253.35,191.89915
2024-06-05 20:30:00,1717619400000,71253.35,71254.8,71190.95,71220.0,112.01501
2024-06-05 20:45:00,1717620300000,71219.99,71249.09,71166.93,71196.02,190.17933
2024-06-05 21:00:00,1717621200000,71196.02,71211.34,71100.0,71133.93,98.63342
2024-06-05 21:15:00,1717622100000,71133.93,71144.9,71038.48,71045.34,116.15369
2024-06-05 21:30:00,1717623000000,71045.35,71192.34,71036.31,71134.68,82.48863
2024-06-05 21:45:00,1717623900000,71134.69,71138.43,71074.34,71138.42,65.987
2024-06-05 22:00:00,1717624800000,71138.43,71264.28,71108.0,71200.45,142.42072
2024-06-05 22:15:00,1717625700000,71200.45,71213.62,71090.0,71130.42,72.44044
2024-06-05 22:30:00,1717626600000,71130.42,71240.0,71108.01,71239.99,85.65812
2024-06-05 22:45:00,1717627500000,71239.99,71274.11,71128.4,71144.86,80.93044
2024-06-05 23:00:00,1717628400000,71144.85,71294.47,71124.91,71274.0,145.71211
2024-06-05 23:15:00,1717629300000,71274.0,71274.01,70700.0,70850.0,445.06465
2024-06-05 23:30:00,1717630200000,70850.0,71080.0,70796.8,71076.06,278.95551
2024-06-05 23:45:00,1717631100000,71076.05,71172.0,71016.0,71108.0,164.66386
2024-06-06 00:00:00,1717632000000,71108.0,71178.52,71087.52,71175.18,133.89809
2024-06-06 00:15:00,1717632900000,71175.18,71179.59,71106.01,71152.0,116.44279
2024-06-06 00:30:00,1717633800000,71152.0,71183.99,71006.6,71029.37,112.71885
2024-06-06 00:45:00,1717634700000,71029.36,71047.99,70955.99,71018.06,107.92858
2024-06-06 01:00:00,1717635600000,71018.06,71027.99,70900.0,70955.98,162.51518
2024-06-06 01:15:00,1717636500000,70955.98,71140.0,70937.52,71099.99,113.98384
2024-06-06 01:30:00,1717637400000,71099.99,71189.97,71099.99,71145.97,148.32084
2024-06-06 01:45:00,1717638300000,71145.98,71180.0,71082.5,71124.0,67.10897
2024-06-06 02:00:00,1717639200000,71124.01,71219.94,71103.7,71204.6,113.34761
2024-06-06 02:15:00,1717640100000,71204.61,71237.02,71164.0,71206.19,84.79569
2024-06-06 02:30:00,1717641000000,71206.19,71228.95,71137.0,71152.53,138.59329
2024-06-06 02:45:00,1717641900000,71152.54,71185.08,71121.59,71160.0,117.4476
2024-06-06 03:00:00,1717642800000,71160.01,71180.4,71128.76,71152.52,91.558
2024-06-06 03:15:00,1717643700000,71152.52,71188.0,71145.57,71162.39,55.55879
2024-06-06 03:30:00,1717644600000,71162.39,71170.77,71050.29,71119.19,80.79749
2024-06-06 03:45:00,1717645500000,71119.18,71119.19,71012.34,71050.0,193.3007
2024-06-06 04:00:00,1717646400000,71050.0,71064.0,70948.0,70948.01,145.41082
2024-06-06 04:15:00,1717647300000,70948.0,71002.33,70909.7,70959.8,149.28484
2024-06-06 04:30:00,1717648200000,70959.79,71079.1,70939.32,71056.0,198.78677
2024-06-06 04:45:00,1717649100000,71056.0,71106.46,71029.23,71054.52,98.24278
2024-06-06 05:00:00,1717650000000,71054.51,71084.4,70874.21,70874.22,138.89365
2024-06-06 05:15:00,1717650900000,70874.22,70925.86,70820.36,70830.18,143.41583
2024-06-06 05:30:00,1717651800000,70830.17,70926.66,70821.89,70885.47,168.20389
2024-06-06 05:45:00,1717652700000,70885.47,70932.6,70800.0,70895.45,218.26974
2024-06-06 06:00:00,1717653600000,70895.45,71037.72,70880.0,70982.79,194.90781
2024-06-06 06:15:00,1717654500000,70982.79,71016.0,70907.05,70958.19,129.48451
2024-06-06 06:30:00,1717655400000,70958.2,70958.2,70804.0,70848.98,117.07764
2024-06-06 06:45:00,1717656300000,70848.98,70928.81,70817.91,70887.99,135.92719
2024-06-06 07:00:00,1717657200000,70888.0,70954.84,70853.23,70920.27,109.47363
2024-06-06 07:15:00,1717658100000,70920.27,70970.25,70881.63,70890.05,153.71868
2024-06-06 07:30:00,1717659000000,70890.05,70984.0,70878.71,70943.49,144.63759
2024-06-06 07:45:00,1717659900000,70943.48,71069.62,70900.12,71021.47,196.03909
2024-06-06 08:00:00,1717660800000,71021.46,71039.5,70875.79,70875.79,139.65608
2024-06-06 08:15:00,1717661700000,70875.79,70994.8,70868.31,70975.22,151.98596
2024-06-06 08:30:00,1717662600000,70975.21,70975.22,70877.7,70899.22,95.39882
2024-06-06 08:45:00,1717663500000,70899.22,70950.0,70862.5,70904.01,131.08669
2024-06-06 09:00:00,1717664400000,70904.01,71147.28,70904.0,71078.96,224.65785
2024-06-06 09:15:00,1717665300000,71078.95,71078.96,70950.0,70994.68,143.25111
2024-06-06 09:30:00,1717666200000,70994.68,70994.68,70933.93,70949.98,119.28114
2024-06-06 09:45:00,1717667100000,70949.99,70978.89,70910.0,70978.88,80.26215
2024-06-06 10:00:00,1717668000000,70978.89,70998.87,70892.5,70900.45,88.20841
2024-06-06 10:15:00,1717668900000,70900.46,71000.0,70900.45,70935.34,112.13564
2024-06-06 10:30:00,1717669800000,70935.34,70992.21,70897.44,70923.98,127.40556
2024-06-06 10:45:00,1717670700000,70923.98,71000.0,70910.56,70988.0,98.91853
2024-06-06 11:00:00,1717671600000,70988.01,71104.88,70973.21,70973.21,183.97252
2024-06-06 11:15:00,1717672500000,70973.21,71058.0,70935.01,71010.28,106.85791
2024-06-06 11:30:00,1717673400000,71010.29,71160.0,71000.94,71131.15,153.50412
2024-06-06 11:45:00,1717674300000,71131.16,71204.59,71045.01,71170.01,354.44464
2024-06-06 12:00:00,1717675200000,71170.01,71245.12,71121.28,71173.59,275.39409
2024-06-06 12:15:00,1717676100000,71173.58,71397.2,71162.02,71366.17,358.4302
2024-06-06 12:30:00,1717677000000,71366.16,71443.6,71111.02,71208.42,481.27006
2024-06-06 12:45:00,1717677900000,71208.42,71208.42,71052.97,71187.17,272.05028
2024-06-06 13:00:00,1717678800000,71187.18,71250.01,71000.0,71112.32,365.63088
2024-06-06 13:15:00,1717679700000,71112.31,71184.0,71011.6,71165.83,230.58274
2024-06-06 13:30:00,1717680600000,71165.83,71535.95,71080.46,71493.21,572.76275
2024-06-06 13:45:00,1717681500000,71493.21,71503.99,71123.09,71123.09,749.7266
2024-06-06 14:00:00,1717682400000,71123.1,71239.82,71020.57,71182.83,440.0699
2024-06-06 14:15:00,1717683300000,71182.84,71219.99,71036.79,71191.96,333.67428
2024-06-06 14:30:00,1717684200000,71191.96,71359.99,71182.64,71359.98,306.36849
2024-06-06 14:45:00,1717685100000,71359.98,71520.0,71300.0,71464.57,507.17895
2024-06-06 15:00:00,1717686000000,71464.56,71500.0,71340.01,71402.46,281.26308
2024-06-06 15:15:00,1717686900000,71402.46,71660.0,71400.0,71596.76,453.60096
2024-06-06 15:30:00,1717687800000,71596.77,71700.0,71424.0,71470.63,504.72452
2024-06-06 15:45:00,1717688700000,71470.62,71470.63,71250.61,71300.0,284.72354
2024-06-06 16:00:00,1717689600000,71300.0,71379.93,71099.95,71128.67,716.52039
2024-06-06 16:15:00,1717690500000,71128.67,71171.07,71000.0,71058.34,434.12195
2024-06-06 16:30:00,1717691400000,71058.34,71058.34,70825.0,70914.99,538.59077
2024-06-06 16:45:00,1717692300000,70914.99,71078.14,70873.86,70948.95,517.17959
2024-06-06 17:00:00,1717693200000,70948.95,71044.44,70800.0,70996.0,497.48211
2024-06-06 17:15:00,1717694100000,70996.0,71225.01,70960.0,71180.0,303.2488
2024-06-06 17:30:00,1717695000000,71179.99,71214.29,71068.79,71074.78,275.06907
2024-06-06 17:45:00,1717695900000,71074.77,71100.0,70961.74,71098.31,224.59006
2024-06-06 18:00:00,1717696800000,71098.3,71158.87,70871.57,70909.99,191.74807
2024-06-06 18:15:00,1717697700000,70910.0,71029.84,70885.65,71029.83,123.33927
2024-06-06 18:30:00,1717698600000,71029.84,71087.33,70960.0,71057.14,142.60662
2024-06-06 18:45:00,1717699500000,71057.14,71139.99,71057.14,71075.0,133.73665
2024-06-06 19:00:00,1717700400000,71075.0,71078.73,70900.0,70900.01,198.78817
2024-06-06 19:15:00,1717701300000,70900.0,70979.72,70879.05,70939.98,186.68737
2024-06-06 19:30:00,1717702200000,70939.98,70939.99,70575.99,70731.19,511.54985
2024-06-06 19:45:00,1717703100000,70731.2,70755.98,70450.0,70479.49,519.29502
2024-06-06 20:00:00,1717704000000,70479.49,70500.0,70117.64,70411.98,968.32495
2024-06-06 20:15:00,1717704900000,70411.98,70657.0,70411.97,70579.97,402.45306
2024-06-06 20:30:00,1717705800000,70579.97,70709.86,70579.97,70620.94,149.86397
2024-06-06 20:45:00,1717706700000,70620.94,70742.49,70620.07,70720.01,128.63222
2024-06-06 21:00:00,1717707600000,70720.01,70780.0,70667.0,70749.62,154.66113
2024-06-06 21:15:00,1717708500000,70749.62,70859.81,70693.33,70693.34,126.81099
2024-06-06 21:30:00,1717709400000,70693.33,70842.71,70693.33,70752.61,74.90573
2024-06-06 21:45:00,1717710300000,70752.61,70783.0,70737.86,70740.51,53.0588
2024-06-06 22:00:00,1717711200000,70740.51,70811.76,70736.66,70788.86,105.40585
2024-06-06 22:15:00,1717712100000,70788.86,70788.86,70664.0,70737.51,126.12963
2024-06-06 22:30:00,1717713000000,70737.52,70839.37,70737.52,70816.88,77.8706
2024-06-06 22:45:00,1717713900000,70816.89,70920.76,70768.43,70901.01,347.09812
2024-06-06 23:00:00,1717714800000,70901.01,70958.89,70856.25,70878.19,196.17477
2024-06-06 23:15:00,1717715700000,70878.19,70887.41,70748.8,70803.39,130.23956
2024-06-06 23:30:00,1717716600000,70803.4,70839.87,70764.0,70827.99,121.48008
2024-06-06 23:45:00,1717717500000,70827.99,70840.0,70763.86,70799.06,155.77205
2024-06-07 00:00:00,1717718400000,70799.06,70819.99,70740.0,70770.2,101.5829
2024-06-07 00:15:00,1717719300000,70770.2,70872.4,70760.0,70835.59,92.3222
2024-06-07 00:30:00,1717720200000,70835.6,70880.0,70833.02,70833.9,89.23209
2024-06-07 00:45:00,1717721100000,70833.89,70883.6,70822.75,70883.05,120.6577
2024-06-07 01:00:00,1717722000000,70883.05,70885.3,70800.0,70826.4,133.35236
2024-06-07 01:15:00,1717722900000,70826.39,70826.4,70702.37,70746.21,148.11947
2024-06-07 01:30:00,1717723800000,70746.2,70787.74,70670.48,70787.74,111.02836
2024-06-07 01:45:00,1717724700000,70787.73,70900.0,70787.73,70840.01,100.56349
2024-06-07 02:00:00,1717725600000,70840.0,70872.06,70785.06,70785.06,118.53367
2024-06-07 02:15:00,1717726500000,70785.06,70797.56,70756.34,70756.35,115.70525
2024-06-07 02:30:00,1717727400000,70756.34,70776.74,70663.59,70713.95,116.77607
2024-06-07 02:45:00,1717728300000,70713.95,70827.75,70701.84,70824.08,118.56858
2024-06-07 03:00:00,1717729200000,70824.09,70864.86,70741.2,70816.81,101.31601
2024-06-07 03:15:00,1717730100000,70816.82,70991.47,70787.5,70990.38,148.49199
2024-06-07 03:30:00,1717731000000,70990.38,71015.2,70905.18,70933.12,125.09151
2024-06-07 03:45:00,1717731900000,70933.13,71006.49,70933.12,70989.68,81.17817
2024-06-07 04:00:00,1717732800000,70989.69,71200.0,70989.68,71181.2,266.71723
2024-06-07 04:15:00,1717733700000,71181.2,71227.02,71061.91,71161.13,211.14438
2024-06-07 04:30:00,1717734600000,71161.14,71205.07,71117.44,71117.44,131.87308
2024-06-07 04:45:00,1717735500000,71117.45,71274.7,71115.33,71226.52,431.99879
2024-06-07 05:00:00,1717736400000,71226.52,71300.26,71170.0,71207.92,446.77196
2024-06-07 05:15:00,1717737300000,71207.91,71365.98,71204.0,71320.0,622.52292
2024-06-07 05:30:00,1717738200000,71320.0,71375.0,71269.24,71369.65,281.62221
2024-06-07 05:45:00,1717739100000,71369.64,71449.98,71280.0,71290.6,337.34756
2024-06-07 06:00:00,1717740000000,71290.6,71353.06,71222.81,71222.82,155.38108
2024-06-07 06:15:00,1717740900000,71222.81,71257.25,71222.81,71236.7,70.16673
2024-06-07 06:30:00,1717741800000,71236.7,71324.0,71180.0,71197.0,153.96731
2024-06-07 06:45:00,1717742700000,71197.0,71313.79,71162.38,71265.7,209.93511
2024-06-07 07:00:00,1717743600000,71265.7,71265.71,71170.0,71204.26,182.78705
2024-06-07 07:15:00,1717744500000,71204.26,71310.8,71180.0,71270.62,176.38339
2024-06-07 07:30:00,1717745400000,71270.62,71273.06,71094.94,71119.21,248.74907
2024-06-07 07:45:00,1717746300000,71119.22,71128.0,71068.16,71110.0,246.15958
2024-06-07 08:00:00,1717747200000,71110.01,71130.0,71048.12,71079.99,169.40744
2024-06-07 08:15:00,1717748100000,71080.0,71192.4,71073.7,71168.33,250.04673
2024-06-07 08:30:00,1717749000000,71168.34,71168.34,71080.33,71115.25,208.17574
2024-06-07 08:45:00,1717749900000,71115.26,71139.92,71100.0,71117.2,126.6282
2024-06-07 09:00:00,1717750800000,71117.2,71128.93,71060.5,71115.59,107.15668
2024-06-07 09:15:00,1717751700000,71115.58,71204.92,71099.15,71204.92,192.38781
2024-06-07 09:30:00,1717752600000,71204.92,71234.0,71150.0,71202.09,149.69158
2024-06-07 09:45:00,1717753500000,71202.08,71307.28,71180.48,71302.07,156.49759
2024-06-07 10:00:00,1717754400000,71302.06,71369.88,71274.0,71359.04,151.15181
2024-06-07 10:15:00,1717755300000,71359.03,71366.23,71252.1,71260.74,154.08261
2024-06-07 10:30:00,1717756200000,71260.73,71340.69,71202.4,71330.69,116.99186
2024-06-07 10:45:00,1717757100000,71330.69,71434.86,71304.65,71377.38,155.47101
2024-06-07 11:00:00,1717758000000,71377.37,71410.0,71328.0,71346.97,159.55982
2024-06-07 11:15:00,1717758900000,71346.97,71410.0,71303.4,71401.28,154.93977
2024-06-07 11:30:00,1717759800000,71401.28,71600.0,71401.28,71526.22,510.10826
2024-06-07 11:45:00,1717760700000,71526.22,71700.0,71526.22,71699.99,413.80973
2024-06-07 12:00:00,1717761600000,71700.0,71950.19,71699.99,71880.0,1122.75132
2024-06-07 12:15:00,1717762500000,71880.01,71971.84,71621.09,71933.19,651.23008
2024-06-07 12:30:00,1717763400000,71933.2,71997.02,70633.21,71020.63,2971.48968
2024-06-07 12:45:00,1717764300000,71020.63,71426.59,70845.0,71234.09,914.66389
2024-06-07 13:00:00,1717765200000,71234.09,71290.0,71056.7,71192.02,457.55954
2024-06-07 13:15:00,1717766100000,71192.01,71416.38,71075.67,71377.96,382.10277
2024-06-07 13:30:00,1717767000000,71377.95,71542.12,71205.21,71542.12,359.41058
2024-06-07 13:45:00,1717767900000,71542.12,71655.04,71440.77,71534.6,356.15049
2024-06-07 14:00:00,1717768800000,71534.6,71543.02,71318.24,71373.19,279.1285
2024-06-07 14:15:00,1717769700000,71373.18,71373.19,71170.58,71340.01,240.80863
2024-06-07 14:30:00,1717770600000,71340.01,71479.24,71260.0,71413.45,273.17012
2024-06-07 14:45:00,1717771500000,71413.45,71544.06,71393.25,71430.94,197.96241
2024-06-07 15:00:00,1717772400000,71430.93,71430.93,71250.83,71317.59,205.91496
2024-06-07 15:15:00,1717773300000,71317.58,71330.0,70970.13,71088.85,691.38243
2024-06-07 15:30:00,1717774200000,71088.86,71126.35,70909.7,70945.0,324.6228
2024-06-07 15:45:00,1717775100000,70945.0,71145.16,70850.0,71111.54,428.13106
2024-06-07 16:00:00,1717776000000,71111.55,71116.0,70938.09,71076.47,409.43139
2024-06-07 16:15:00,1717776900000,71076.47,71198.78,71076.47,71181.63,174.31877
2024-06-07 16:30:00,1717777800000,71181.63,71208.89,70990.01,71040.98,172.10785
2024-06-07 16:45:00,1717778700000,71040.98,71040.99,70779.0,70873.47,370.103
2024-06-07 17:00:00,1717779600000,70873.48,70873.48,70633.0,70665.33,429.22603
2024-06-07 17:15:00,1717780500000,70665.34,70665.34,70357.27,70438.04,691.74804
2024-06-07 17:30:00,1717781400000,70438.04,70520.29,70236.01,70260.01,534.36829
2024-06-07 17:45:00,1717782300000,70260.01,70373.66,69800.37,69803.59,930.42232
2024-06-07 18:00:00,1717783200000,69803.59,69887.99,68420.0,68649.99,4399.82659
2024-06-07 18:15:00,1717784100000,68649.99,69395.04,68528.02,69041.01,2400.82512
2024-06-07 18:30:00,1717785000000,69041.01,69249.99,68869.0,69225.13,938.57256
2024-06-07 18:45:00,1717785900000,69225.12,69337.26,69032.24,69154.43,532.11493
2024-06-07 19:00:00,1717786800000,69154.44,69154.44,68890.52,69087.87,583.79459
2024-06-07 19:15:00,1717787700000,69087.87,69200.0,68800.0,69198.57,555.77312
2024-06-07 19:30:00,1717788600000,69198.57,69448.0,69164.0,69447.99,401.73284
2024-06-07 19:45:00,1717789500000,69448.0,69448.0,69240.02,69255.0,392.84088
2024-06-07 20:00:00,1717790400000,69255.01,69266.81,69007.82,69091.99,330.77807
2024-06-07 20:15:00,1717791300000,69092.0,69192.0,68978.52,69070.78,313.56717
2024-06-07 20:30:00,1717792200000,69070.79,69209.99,69016.4,69202.91,224.88265
2024-06-07 20:45:00,1717793100000,69202.92,69318.3,69150.59,69307.99,263.30326
2024-06-07 21:00:00,1717794000000,69308.0,69360.12,69203.08,69360.11,159.93695
2024-06-07 21:15:00,1717794900000,69360.11,69377.85,69245.2,69358.8,121.01231
2024-06-07 21:30:00,1717795800000,69358.8,69358.81,69237.99,69291.33,120.05071
2024-06-07 21:45:00,1717796700000,69291.33,69291.33,69210.0,69250.01,95.62498
2024-06-07 22:00:00,1717797600000,69250.01,69310.0,69184.0,69310.0,149.94669
2024-06-07 22:15:00,1717798500000,69309.99,69369.66,69290.0,69350.0,84.57439
2024-06-07 22:30:00,1717799400000,69350.0,69383.73,69331.8,69356.38,103.26161
2024-06-07 22:45:00,1717800300000,69356.37,69585.96,69356.37,69499.0,245.52107
2024-06-07 23:00:00,1717801200000,69499.0,69499.0,69375.61,69391.33,120.08444
2024-06-07 23:15:00,1717802100000,69391.32,69428.04,69335.01,69335.02,128.86707
2024-06-07 23:30:00,1717803000000,69335.01,69370.0,69323.54,69351.86,84.6567
2024-06-07 23:45:00,1717803900000,69351.86,69389.02,69323.55,69355.6,106.54289
2024-06-08 00:00:00,1717804800000,69355.6,69355.61,69296.41,69339.99,190.37607
2024-06-08 00:15:00,1717805700000,69340.0,69457.3,69339.99,69457.29,161.06801
2024-06-08 00:30:00,1717806600000,69457.29,69482.08,69398.29,69476.73,114.57554
2024-06-08 00:45:00,1717807500000,69476.74,69482.75,69393.7,69401.5,109.14933
2024-06-08 01:00:00,1717808400000,69401.5,69434.98,69339.99,69339.99,104.70959
2024-06-08 01:15:00,1717809300000,69339.99,69398.0,69287.28,69385.8,176.21171
2024-06-08 01:30:00,1717810200000,69385.81,69474.55,69380.5,69441.68,129.76873
2024-06-08 01:45:00,1717811100000,69441.69,69475.04,69437.59,69465.25,120.46694
2024-06-08 02:00:00,1717812000000,69465.24,69465.25,69420.11,69422.53,59.09993
2024-06-08 02:15:00,1717812900000,69422.52,69439.86,69387.6,69401.14,97.74954
2024-06-08 02:30:00,1717813800000,69401.14,69441.85,69395.4,69441.85,64.48922
2024-06-08 02:45:00,1717814700000,69441.85,69441.85,69410.28,69422.11,78.91937
2024-06-08 03:00:00,1717815600000,69422.11,69483.15,69422.1,69483.15,99.84695
2024-06-08 03:15:00,1717816500000,69483.14,69508.59,69467.48,69508.59,104.8845
2024-06-08 03:30:00,1717817400000,69508.58,69525.0,69498.02,69516.98,79.2135
2024-06-08 03:45:00,1717818300000,69516.98,69516.98,69411.3,69432.0,101.11414
2024-06-08 04:00:00,1717819200000,69432.0,69466.92,69407.22,69418.99,86.00999
2024-06-08 04:15:00,1717820100000,69418.99,69428.0,69352.18,69366.21,81.11385
2024-06-08 04:30:00,1717821000000,69366.22,69377.88,69323.52,69352.58,116.34916
2024-06-08 04:45:00,1717821900000,69352.59,69352.59,69277.96,69316.73,142.64137
2024-06-08 05:00:00,1717822800000,69316.74,69316.74,69232.15,69266.2,126.35625
2024-06-08 05:15:00,1717823700000,69266.21,69319.74,69261.28,69306.39,73.22583
2024-06-08 05:30:00,1717824600000,69306.4,69342.79,69260.0,69262.97,86.25729
2024-06-08 05:45:00,1717825500000,69262.97,69320.0,69262.97,69319.99,67.51624
2024-06-08 06:00:00,1717826400000,69320.0,69338.62,69296.26,69334.4,134.53724
2024-06-08 06:15:00,1717827300000,69334.39,69414.89,69317.0,69406.0,104.35471
2024-06-08 06:30:00,1717828200000,69406.0,69410.0,69374.8,69374.8,81.25707
2024-06-08 06:45:00,1717829100000,69374.81,69385.0,69314.41,69333.45,81.55898
2024-06-08 07:00:00,1717830000000,69333.44,69392.07,69333.44,69392.07,86.84337
2024-06-08 07:15:00,1717830900000,69392.07,69500.55,69392.06,69499.31,155.9322
2024-06-08 07:30:00,1717831800000,69499.31,69559.22,69447.38,69557.64,184.68276
2024-06-08 07:45:00,1717832700000,69557.63,69582.2,69518.8,69582.2,112.69466
2024-06-08 08:00:00,1717833600000,69582.2,69582.2,69456.1,69469.25,143.70369
2024-06-08 08:15:00,1717834500000,69469.25,69469.25,69424.9,69424.9,53.29062
2024-06-08 08:30:00,1717835400000,69424.91,69436.0,69392.06,69395.75,89.57669
